Date,Thailand,India,Indonesia,Malaysia,Philippines,Taiwan,South Korea,Brazil,Mexico,Chile,Peru,Poland,Turkey,South Africa,Qatar,UAE,China,HK,Emerging World,Vix,Oil,Dollar Index,EUR,GBP,CNY,Market_Regime
2014-06-04,-0.004670255824269276,-0.004775893878019133,-0.020152917394353542,-0.007490369175883194,-0.006781267275647096,-0.004600462694364205,-0.0007715000124886018,-0.008209164780006661,-0.0043443592665942665,-0.0023380237525967296,-0.013341517575057416,0.008995847621713793,-0.005283151225897842,-0.003582887934619361,-0.006554809239233017,-0.015867598731512333,-0.009002072491318125,-0.0046612907757580535,-0.00019309989701332686,0.017691659646166924,-0.00390837365090102,0.0013531295776743058,-0.0021279718227179556,-0.0007164606842200438,0.000625390869293474,1
2014-06-05,0.0019548853797024535,0.024332961673890763,0.006245307248065046,0.010691849941438791,0.009830530037583385,0.007920538258013643,0.0024718171188611304,0.007842096337749682,0.010381643174404154,0.00212938571936494,0.008231302474880131,0.017828397698405718,0.03488492900544671,0.01573287176254312,0.030679611650485272,0.01268288881528945,0.007785578564297291,0.0032801601124625712,0.008176141118908076,-0.03311258278145701,0.003736858795251985,-0.003619999256164297,0.004485623942936723,0.004959072713150547,-0.0012500000000000844,1
2014-06-06,0.009235144572272924,0.014385299732343482,0.011311254768230805,0.002488370210179891,0.012978900428605389,0.0,0.007549543010231474,0.03349901163649882,0.011318515519074035,0.004888748625407002,0.003207047727196155,0.012649422186887582,0.011636379123879603,0.016816981117794505,0.0033911077618689056,0.015028857252789685,-0.004505836016329812,-0.011670929313221556,0.008429118773946254,-0.08133561643835607,-0.0026060194102520695,0.00047280735588683953,-0.0012445095168373,-0.0010107015457788693,0.0012515644555695093,1
2014-06-09,-0.0014177662598008345,0.003959543510947405,-0.011546762837972846,-0.0018614019382713343,-0.0021350026428429425,0.005895521850862728,-0.0018340601747720564,0.029903107250250693,-0.0027974276869734416,-0.006132898984677504,0.004938622561054373,-0.005764836181637034,0.0018599517946205069,-0.003482590238964245,-0.02929027412692431,-0.05466896128215437,0.00905246093718648,0.007555549229214087,0.003356129685917031,0.039142590866728666,0.01166484146002067,0.0030344861893569774,-0.0035915854284249704,0.0,0.0012499999999999734,1
2014-06-10,0.006840253931357676,-0.002628202004450686,0.009857371576865503,0.004974619982121453,-0.00829343276451211,0.006509801676470639,0.005975091389422538,0.0040606485490810584,0.00029473009770941694,-0.0006378790228085407,-0.001154654233775143,-0.0009673170910547979,0.012999993996770431,0.008443982981847675,-0.017794970986460656,-0.0232933949250953,0.00705054280828743,-0.002811377744624921,0.0023351214894289374,-0.014349775784753382,-0.002121693793870727,0.002070598737802465,-0.0033838458143299333,-0.0027971195619829192,0.003121098626716501,1
2014-06-11,-0.0030760586659263067,-0.006918431561598215,-0.005060186864238481,0.0012377414129265407,-0.002427146335716057,-0.005176054585572132,-0.0038077529739084515,0.005662464541143164,-0.00044303243424426153,-0.010858720756673601,-0.0040549725549159366,-0.007418573533646056,-0.051999348119175615,-0.006352179295895488,-0.01575423395037434,-0.009048547675254204,-0.007001180684165109,-0.004700728768800233,-0.008059438357889581,0.05550500454959062,0.004714397989134422,-0.00039594159861400247,-0.0011071744906997472,0.0019097636667462226,-0.0006222775357811461,1
2014-06-12,-0.013501200118860468,0.0029847613174933674,-0.01090088526297528,-0.007416299000373883,-0.0024330517082541414,-0.0012983640612826974,-0.0062688040067567785,-0.008042910041385465,-0.000294773851850616,-0.00538075278915584,0.0008737530277607153,-0.008446666552906712,0.0040429960992198755,0.00130773662525141,0.00044017607042823315,0.01493965720819812,-0.00042748638008494044,-0.0033080437846070287,-0.00019042782785316792,0.08275862068965534,0.027141371513148105,-0.002624152101797339,0.0014778689130274802,0.008339289969025554,0.001245330012453305,1
2014-06-13,0.012252134092121558,-0.01587026475512765,-0.00036853743287357243,0.003112643736499887,-0.0002709984318923775,-0.0006512187092988508,-0.011230826682895101,0.006284207001421738,-0.005318177204912233,-0.008655779070022906,0.0020326725640860133,0.0,-0.006302347698452393,0.007255478566984275,0.026358945642174225,0.016760757132302295,0.012396439405241377,0.009005921114643378,-0.002095105072693726,-0.030254777070063743,0.0003583024733417872,0.0,-0.0008116284217515313,0.0021857277882797455,0.0012437810945273853,1
2014-06-16,0.006180939340267866,-0.009746161182166535,-0.013230104808553245,-0.005586151870159317,-0.00894800420029862,0.0006516430714587074,0.001867420162542377,-0.005842633494764771,-0.0007432412838309643,-0.005020126822136817,0.0011599074136128262,-0.01114017576466797,-0.033129180307326145,-0.011236678749457552,-0.0537802026500388,-0.07293954224093979,-0.002744829130948201,-0.0028194850193627996,-0.0053441913729482815,0.03858784893267653,0.005103912116107168,-0.0013031175536138973,0.002436863092600605,0.0011199528440906104,-0.00248447204968949,1
2014-06-17,0.002559116128215466,0.012895713509124107,0.0007436743204631835,0.0012485579449283968,-0.010669909951058654,0.007812239095068341,0.0023302733079688664,-0.008510906828617215,-0.0028236229866774876,-0.01118986132586397,-0.0017378453806785599,0.009278811012750632,0.01038946311116895,0.00014629952959888115,-0.01317957166392092,-0.013706342160535345,0.0,-0.00329586101175261,0.004925163106050956,-0.04664031620553355,0.0050779944785626085,0.001963440245554171,-0.0021362799263350274,-0.0010598210080072779,0.0,1
2014-06-18,-0.00842407070167217,0.004353169962464598,0.004839179935003379,0.01059853115792242,0.009402638536591956,0.007751681108857378,0.0030979503937906827,0.021459910369246105,0.015501143641847515,0.01797252849590336,0.008990630246791254,0.010176369326623691,0.020201291381861886,0.016168538030178148,0.012938230383973348,0.01935016465422601,0.0048683899440460365,0.0009427540380346766,0.000381898033225081,-0.1202321724709785,0.006824975935032063,-0.000558111845613829,0.003691126531817357,0.0015914181303782193,-0.0006226650062265415,1
2014-06-19,-0.001930976641659421,-0.016677496924096813,-0.005926958638674762,-0.004318731263900921,-0.005206643656031851,0.003844853017164418,-0.003398054207782386,-0.010404292295459805,-0.0010274710519586616,0.0063193662538201245,0.015809397709235062,-0.0022730893531791585,-0.004597090552468153,-0.004730407737610465,-0.018129377832715288,0.0012965363956287668,-0.008846521093815896,0.0004723558034316344,0.00706241649169681,0.0009425070688029447,0.006954787132477991,-0.003313312816440095,0.0009561635775228172,0.002824692520449368,0.0,1
2014-06-20,0.01005962522231596,0.002036181639478496,-0.0074502014722425125,0.0030981882882652467,0.0005506549051055298,-0.010215231129548141,-0.014103955712297056,0.00202170354188258,0.0011751568026809878,-0.003680297620593742,-0.0011323375473066832,-0.01498410344876766,-0.0037293932078307224,0.010370423547818586,0.0012589173310952884,-0.0034500856068622188,-0.0014875800909560644,-0.0014135541928802509,-0.0032221379833206054,0.021657250470809908,-0.0012238819514659438,0.0006847865333616809,-0.0007348078477477094,-0.0017017780646675362,0.0012461059190032042,1
2014-06-23,-0.0024261563172078837,-0.005416552287472287,-0.0060070506636445975,-0.0006177238329084789,0.00412763888369394,-0.0012906733485409383,0.004873160728090742,-0.0012103014962112635,-0.0026415298586265346,0.003912477615052978,0.00566558678751905,0.0026458242871616466,0.0106975601638708,-0.004704107264512425,-0.010058675607711565,-0.040309769658459116,-0.012134311474403137,-0.011817179769808561,-0.006084806997527892,0.011981566820276512,-0.004551921344491672,-0.0012442144030259117,0.00044120891241994364,0.0008817305431461087,-0.0006222775357811461,1
2014-06-24,-0.013056477643742848,0.005786008562888689,-0.003398709789150134,0.0,0.007127824590063669,-0.0019385120085966268,0.010794700962170056,-0.004647390527146578,-0.0032369691242946086,0.005629109969397472,-0.008732311808159587,-0.011213636521116621,-0.015700878891702796,-0.008880522899969878,-0.0008425063505504982,-0.043410789949531736,-0.003661945844914527,0.0,-0.0008290287609210578,0.1047358834244081,0.0027259860856188034,0.000685170420570147,0.0,-0.0024079403300639735,-0.0006226650062265415,1
2014-06-25,0.01462501216631118,0.0069641751585431955,-0.00506838702203305,0.004602852586646389,0.013792830158771974,0.005177034173642792,-0.0009281007191040969,-0.002584625531593332,0.0013312323988017294,0.001662594601036682,-0.0019887749197033955,-0.0010482363933660421,0.016193474181245948,0.0032232608638087523,-0.012716047813356779,0.029952931108258474,0.00753598917909204,0.010903588413316179,-0.01008424814909381,-0.04451772464962911,-0.004560168891319716,-0.0012698096530433522,0.0018375597206912175,-0.00011774402449082899,-0.0006230529595017131,1
2014-06-26,0.0015588226637552882,-0.0121304370945442,-0.0019248822874441407,-0.0006249174250703149,0.0048677397583329896,0.0051527298379392406,0.004802194970787266,0.002076089292504024,-0.005473505100893283,-0.00043627681367208737,0.009396506758091006,-0.015485749193998699,-0.009315129482181272,0.004214891914207097,-0.024463519313304705,0.000456543871583337,0.010248521655745746,0.010680489147014693,-0.0034171502256609143,0.003451251078516071,-0.0068716571847222685,-6.23247117481629e-05,-0.0013939838591344733,0.002531794630240336,0.0018703241895263734,1
2014-06-27,0.007267174509055119,0.009551011620005045,-0.002701490741652268,-0.0006262731728312598,0.002961472334091164,0.006405546936064432,0.0016965762149439012,-0.0035221772059315093,0.0034207403421171456,-0.006541056687173974,-0.001128823890930497,0.0006828512304684065,0.009584694870597987,0.002027105171851451,0.003519577650681782,0.0004563355343918385,0.0025905198837234966,0.006242965027547509,-0.0007116516788507887,-0.03181427343078258,0.0010645140011213972,-0.002256295188232227,0.002791859525383966,0.0004698420156221683,0.000622277535780924,1
2014-06-30,-0.005281663507897716,0.004558708365962838,0.02050067263262556,-0.005635162797883453,-0.01180574049606864,0.005728066124645936,0.0007693616927064717,-0.006858169306139805,0.005039368396312138,-0.004169745381927048,0.004517886964929385,0.003076667467727612,-0.004836975432678914,-0.007511767631510957,-0.04208680403331866,-0.047510228656659215,-0.0017238658777121163,-0.0033418187119420573,-0.0007769001683284316,0.027531083481350027,-0.006911845823061369,-0.0032983920338836015,0.0031504139497398054,0.004167889638978517,0.0024875621890547706,1
2014-07-01,0.008418623951474302,0.013620697090425349,0.011753116492334126,0.006297314828841438,0.005429165740002073,0.01835481492131663,0.007997422683976074,0.0020920792711895952,0.0058985040611343464,0.0037460243611904254,0.010402656039840696,0.0013605844597592842,-0.019977445835354546,0.008005252257424322,0.05217391304347818,0.007192763179948214,0.007116804906288188,0.0028748241912799344,0.008358170273422338,-0.036300777873811585,0.00026776489440494267,0.0005014102162330669,-0.0009494595384166304,0.0025721968899803382,0.0006203473945407545,1
2014-07-02,0.008990356856628301,0.018582335980939835,0.007120071094494085,0.00375474409165788,-0.0013506128503395498,0.0024866954959388288,0.00366109432290318,-0.01166124175866845,0.005864972482183317,0.004391345174115324,0.007519392312355322,-0.011906660759119503,-0.0031226295015364114,0.00043316331935239205,0.022183558068725517,0.06810001759198947,0.013705348735011613,0.016714256062739796,-0.00019276489108777106,-0.02959641255605372,-0.008028585268304855,0.0017665852283406114,-0.0013889904232765593,0.0009329446064139102,-0.0018598884066955979,1
2014-07-03,0.0024181305342092507,-0.004562439555708453,-0.00409207880415674,0.007481397450441296,0.017308098219939172,0.0068191782004365376,0.0025844419600760116,0.01095445415680163,0.007869970562464967,0.007433443134259532,0.013263947897071304,-0.005509403053339246,0.012528031288641106,0.0007212768277240489,0.002553191489361728,0.0,0.009928122713918963,0.0009407389628697249,0.010732647814910123,-0.04621072088724587,-0.0028777615874275853,0.003201760968532641,-0.003587115666178531,-0.0006408015845275061,0.0,1
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005531887836205396,0.0,0.0,0.0007106168653068234,-0.0011020498126516065,0.00023316817254426248,0.001242236024844745,1
2014-07-07,0.0033015989324121087,0.005564575216982615,0.041837282200446024,-0.0006192972645954198,0.004784921860791602,0.003695589884281647,-0.0115229894067016,0.0012542281640819386,-0.0049169374265767285,-0.007161403058454252,0.008999139592093641,0.009002753429763644,0.015829697799573328,-0.00620186223484942,-0.001697792869269965,0.018277645718152158,0.002719203440108675,-0.0014084041210290499,-0.011445012787723585,0.09786821705426352,-0.006313131842375808,-0.0006353635899288834,0.0006619593998233864,-0.0018649105425723178,0.0,1
2014-07-08,-0.003797082711013089,-0.026035096504151922,0.011472521515213163,0.0012384072383326838,-0.004234425548295562,-0.004295646583600932,-0.0056762705413142545,-0.0031316426158360944,-0.0014529341518092487,0.0026231112207113494,-0.0002714336500858616,-0.005490495157460695,0.0007162986949884598,0.006965820254851041,0.02104591836734704,-0.012082954465971962,-0.005631967098763235,-0.006110772237111095,-0.01532889205096688,0.057369814651368145,-0.010165128858271255,-0.0004861751726544794,0.0005880191106211186,0.0002919367081217761,0.0006203473945407545,1
2014-07-09,0.012704829817296925,0.005345549220578061,0.04041189042160487,0.0055664164942161865,0.002127496159754161,0.0018489337589564503,0.003085957437365394,0.014869211543968364,0.010042665329462963,0.017659181564473103,0.005677627073847669,0.001033466335957245,0.011097032072537205,0.004179054478455457,0.024776181553196164,0.01444766978777623,-0.0035670630924282687,-0.006145566333515706,0.0036784025223330907,-0.027545909849749584,-0.005156067751500126,-0.0023198094264084146,0.0023506941893778333,0.0014592575297689425,0.0,1
2014-07-10,0.0018823950293829217,-0.013623906743768344,-0.016014681734762837,-0.007380171786727896,-0.010604678730095407,0.00614948498908241,-0.0073821299636492865,0.0024763629241353335,-0.006484172304701219,-0.0019276497875492238,-0.008600958529044966,-0.008962423654813367,-0.01256924392450387,-0.013346093541499737,0.008533116619260372,-0.00044056130126979287,-0.006104617521120237,0.0004750142504275079,-0.014725130890052451,0.08068669527896999,0.005571888962028204,0.0016751465753253036,-0.002565042139977991,-0.0014571312000932757,-0.0006199628022317549,1
2014-07-11,-0.0012518720317923338,-0.00977081782409861,-0.009001492068478001,-0.0030984125770899817,-0.0002685395579427041,-0.003054830170255207,-0.008987399253929107,0.004527872924440013,0.001884873238877427,0.0017165588365677387,-0.006778999320413148,0.013566722427214462,0.010040318152581218,0.0065456504971310725,0.003227236099919484,0.011363636363636465,0.0044479375891479656,0.002854318063755912,0.0015941547658584465,-0.04050833995234315,-0.013687536848275283,0.0007488112621214515,-7.347538574575818e-05,-0.0004085921083353261,0.0,1
2014-07-14,0.013665873802027884,-0.0013626172991986207,-0.005589949317352572,0.0024860507062338666,-0.0034842035663366078,0.007357202870095447,0.006097475268539432,0.020491686218504723,0.010422949061214215,-0.0010722292621113683,0.0008176733916462897,0.0030863553896520735,0.016684528524610887,0.004045663298779756,0.007626475395681176,0.003029047791643036,0.011387457567520132,-0.00047343737815974674,0.008886530937064707,-0.021523178807946963,0.005966744308485872,1.2470849389600858e-05,0.0008082886325224692,-0.0023357664233577546,-0.0006203473945410876,1
2014-07-15,-0.003339287826070736,0.0027255923374223112,-0.003868221481412526,-0.004339321769456839,-0.009683096310004302,-0.0024352332761694573,-0.000621699404845022,-0.001606043521780176,0.001002731436301696,-0.004289617486338826,-0.010909566962922002,0.0003445131820840608,0.0019203387862603005,-0.00446115387792112,0.01793543244320439,0.017663405862564208,0.00020822150183086308,0.0,-0.00847958982449215,0.011844331641285955,-0.008950912522519006,0.0025190801616201686,-0.0035242290748898064,0.003394790752121901,0.0,1
2014-07-16,0.003474336436088521,0.01291388619826317,0.016579613142360117,0.0031128867944276717,0.006519389360126304,-0.012203655060638252,0.0038876889848811214,-0.004223814088102018,0.004866267901614041,0.00043120175930311255,0.0,-0.0003443945336275567,0.015333265226148862,0.014601790357609445,0.007439310884886474,0.01397084932618653,0.006254894096525909,0.007113283143775684,0.015778308141076502,-0.08026755852842815,0.0006518505682393538,0.0021022515238213746,-0.0034630120837016998,-0.0002916642361313615,0.0006207324643079382,1
2014-07-17,-0.012738344793106982,-0.01576697307206154,-0.021512815552444442,-0.009310637597287008,-0.007285832410253268,-0.02038174469182963,-0.009913440168440757,-0.016966921474363406,-0.009399995688075369,-0.02261070251674091,-0.0008284679226043812,-0.014710118886747003,-0.030891219955397675,-0.02208637472104802,-0.0007773027594246695,-0.0012131621843588514,-0.014502766363299613,-0.012717901615397542,-0.011943610494713597,0.3218181818181818,0.00428030422197323,-0.0006703161657914958,0.0001478743068392685,-0.0022172949002218223,0.0,1
2014-07-18,0.014531169889978823,0.017724046811386174,0.02375846122914016,0.0012531497828003335,0.013588977945413916,0.011350090098415144,0.012984583619902734,0.033488529401336065,0.01106865363508902,-0.004185366851012784,-0.002207808774322806,0.013193510854428325,0.02921983837350761,0.018504876277813498,0.008168028004667205,0.010409970865438378,0.006727346963930847,0.008112379575298423,0.0009247638549443327,-0.17056396148555697,-0.0040768355100120335,0.00023601018570262866,-0.00014785244326165348,-0.000701754385964759,-0.0006203473945410876,1
