Date,US Tech Equities,US Equities,Japan Equities,Euro Equities,UK Equities,EM Equities,US 2Y Bond,US 10Y Bond,Germany 10Y Bond,UK 10Y Bond,Japan 10Y Bond,Australia 10Y Bond,Canada 10Y Bond,BCOM Gold,Oil Brent,Copper,FX AUD/USD,FX CAD/USD,FX CHF/USD,FX EUR/USD,FX GBP/USD,FX JPY/USD,FundReturn
2005-01-19,-0.02125475701704671,-0.010243866062855433,-0.0026266015468127124,-0.003028395237236303,-0.0011429985088973194,0.001785846464052332,0.00022408052164712977,0.00013984331775063197,0.0017518575731163555,-0.0017057918344629552,0.0007187130149060028,-0.0026312971736214275,0.0013283694053640716,-0.0007053350341412745,-0.014432055249571807,0.007735214854251327,0.005895209019700642,-0.003983415134892421,0.002822402516439837,0.0007511589807940311,0.005255547253123272,0.0007088710144089738,-0.0013249206673051628
2005-01-20,-0.012966536165905707,-0.005914886650717488,-0.008780560669972237,-0.012487088726510942,-0.003953981421768726,-0.009193278007807337,0.0009713095416201689,0.0013956720696579605,-0.003331036067080184,-0.0030566496889236072,0.0002871882819945881,0.0030158703999736414,-0.001150048704743889,-0.0016444404397190082,-0.006308319905911741,0.0026677228448726,0.0006305675107598496,-0.004704686892338161,-0.007878063704375715,-0.006326071775009767,-0.003068772450883994,-0.00629993948918961,-0.0029521167273089954
2005-01-21,-0.008539339137980217,-0.006799691220847337,-0.002656847360679393,0.003759156725771984,0.0002092522086978299,0.0022205279740270534,0.0009711334975139874,0.0019512816875111305,0.0003342168952402691,0.0006316267349175675,0.0009336591117892201,-0.003006802273996967,0.0007088630889360292,0.010123573787013784,0.02856579250999358,0.013642640515279858,0.00862925297522632,0.005383016074621105,0.0006214316960202471,0.0036226391285336668,-0.0006240176754013227,-0.0009456304081489897,0.0003972971929271374
2005-01-24,-0.012255462619471302,-0.001925653205308242,0.003550805090034803,0.001021494912471832,0.0002085291832176761,0.003429687328303732,-0.0005972764195270042,0.0005561493497527881,0.00108584200278794,0.0005404890044677924,0.00014364486652551633,0.0022610787916741426,-0.00044280121371109704,0.000699909905214291,0.007713564414595586,-0.0016393020244898082,0.0026371919588912274,0.003258060259228701,0.005178508439467988,0.0034497782659603793,0.003594169083055876,0.0046993429449009305,-0.0010084757834758484
2005-01-25,0.002683387915692226,0.0030007154898841204,-0.0026544993928365734,0.007143167677860607,0.007204641285738944,0.0010128114230860685,-0.0004474588322553874,-0.0036145586692546416,-0.0006674856792673323,0.0005401970339107276,0.0006454057633065169,-0.002631347756495428,8.896258729840234e-05,-0.011647581419227837,0.021216009499026578,-0.00559052095396928,-0.005637892113113718,-0.01354573620903854,-0.00890463888660753,-0.006672223952831513,-0.0058524226139536895,-0.012742137362062977,-0.0005383259676384755
2005-01-26,0.007692211134123994,0.002992679229018247,0.008874069601060963,-0.0003369389397093192,0.0,0.009346602106529378,-0.0006722552515630031,-0.0006976413886012889,-0.0003339657569938481,-0.0010798107572532745,-0.00021529739927961256,0.0,0.0009736603395891219,0.011313572975105046,-0.007709988173642324,0.007273175542406252,0.01281571583680896,0.008714359586445841,0.00966642590847,0.008867581076653863,0.009074993459027736,0.011499327300887874,0.001725677482617094
2005-01-27,0.0016592382950206819,0.0012779456788638566,-0.001759853226289354,0.0037159738898258077,0.0013478233899613112,0.001995235033143583,-0.00022398014247260178,-0.0009772514722135028,-0.002505579955360271,-0.002523597079255313,0.0006455798322666517,-0.0018789749812287981,-0.0018571628934985762,-0.001631748829786006,-0.003884946982108506,-0.006235144831850836,0.0016590363084174609,-0.006707011369919691,-0.001666685320111938,-0.0025518864770857075,0.002849743835158014,-0.0035745868439031048,0.0005920888823636172
2005-01-28,0.00033080051236744623,0.0,-0.006165457146488085,-0.004039216248643562,-0.003209144513177664,0.003450480299625802,0.0008968885103899371,0.00433256611811883,0.003851539605318033,0.0021680849198455476,0.0012894243293346541,-0.0015030837993996737,0.003190064104117152,-0.0006993987258713252,-0.026219240328609006,0.011232750630343347,-0.0019896580020755117,-0.0046343444605748685,-0.0035790325307990534,-0.0022284937297497587,-0.0017843078266155388,-0.003156671407569367,-0.0014985993683509502
2005-01-31,0.009604960864073586,0.005958946150205868,0.007977598457598711,0.011828426620079213,0.0024926285071587007,0.012212328381074222,-0.0006722552515630031,0.00013909540025913714,8.340787312799414e-05,0.0,-0.0012877638552892812,-0.00037574582000465817,-0.0013252182081963104,-0.009344776281996592,0.022474400299074215,-0.000980681220916102,0.001490306208047576,0.0016900237239219074,0.0011972960049502213,0.0019848228665553247,0.0017131514552193305,0.0008986488954760841,0.0024785653798260476
2005-02-01,0.0036103839172911822,0.006346565514106395,-0.0008783001314198735,0.007681963395053115,0.009635087648368845,-0.0008661316215784476,7.517141767965363e-05,0.00013907605541940704,0.0006672073346791763,0.001262254192604395,0.0014328942162236125,0.0018817993595263705,-0.0010615813935493934,-0.0028289736308927393,-0.01871597569007355,-0.01242774010175729,-0.003778326126819498,-0.0012061695327435507,-0.0054914233967974235,-0.002225563857400026,-0.00332866739980886,-0.006026282475082523,0.0008561072701149808
2005-02-02,-0.003271029184058638,0.0033629329440612032,0.005280944970079027,0.0009944077801524731,0.003283603207252739,0.0029565061941820847,-0.00044869361129329377,-0.0002781134319198575,-0.0015002155482110036,-0.00018000085401859156,0.0010015006741996846,0.0037697436074104473,-0.0001767147992591811,0.0002356612942939762,-0.013749754230273359,-0.010596138353992979,0.003063211691106238,0.0016883949736024029,0.0024002267456257886,0.0020577406566093526,0.002720831334880769,0.0018548301644902843,0.001219016857034294
2005-02-03,-0.008525692789474681,-0.003142240345406444,-0.0026266015468127124,0.0,-0.0017382060755388729,0.005085152081634625,-0.0005977593615715815,-0.001948294882248458,-0.00041735266011944105,-0.0010808566166493616,-0.001715204879445209,-0.0011283683558498403,-0.0023025407847523383,-0.010636996449300273,-0.004947004293556767,-0.0023408823780476373,-0.006350119730227588,-0.0024152486876389823,-0.009717885418193073,-0.006099584158847149,-0.0025401647074417832,-0.007845395856349247,-0.0007409761359026268
2005-02-04,0.014886236377045226,0.010508692924054097,-0.00702379908622397,0.009933023511721872,0.008196388124966036,0.005950948630697006,0.0010472804108656586,0.005577240195216104,0.0045927960769747145,0.006131042902171702,-0.001217268440602548,0.0,0.0063023119802170235,-0.006212981620565272,0.002259480356619381,-0.010399081195104465,0.00421942852278967,-0.004153130055842502,-0.0006298692736679268,-0.0009349225556417595,0.0032071091185652545,0.009561323239007491,0.002015680824892563
2005-02-07,-0.0022827586881846162,-0.001040398795115749,0.01502992249583035,0.001311920432665925,0.0068091642811678454,0.003239874603518489,-0.00044869361129329377,0.0009707949080262068,0.0010806069743578561,0.001791951841539241,7.177095045962645e-05,-0.0011287016401005934,0.0018520840768998514,-0.001202746501589802,-0.014881172725253689,0.010338761543398522,0.001512067021349095,-0.0049401782329180355,-0.00975299067984281,-0.008578289499072134,-0.010478762371259775,-0.00700663445273586,-0.0006732603107608703
2005-02-08,-0.0006523077224895868,0.0012495954629512251,0.0,0.0036016010732724535,0.00222023380072911,-0.0033918102921181026,-0.0003729281767956838,0.0005541564599174098,0.002407982706045697,0.0008946995414909065,-0.000501909241088061,0.0018834521505610713,0.00017632078105900284,-0.0026483058993246322,0.0010534094894536494,0.00416691352173304,-0.010794427551520158,0.00326701108808769,-0.00446298483198615,-0.004838896590037556,-0.005030746587632806,-0.01361521130319443,-0.00019202637392579103
2005-02-09,-0.013403121832954112,-0.007694237608459331,0.0,-0.00358867609360225,0.00030262438222372623,0.004569544301120665,0.0016442595995744824,0.004845626767761457,0.0006626753804670482,0.0010718973169314694,-0.0036573778872016627,0.0026390250234697987,0.0022887577111700974,0.00048264855321100697,0.0005943436006710101,-0.0038251258653240194,0.003859953876110378,0.0012754809096189312,0.0030705031427162854,0.0015476202116886384,0.0009742757167856553,0.0008965852908779937,-0.0027684183410801033
2005-02-10,-0.0016564897837362258,0.0029343562363837172,0.004355866566146727,0.001964721050300211,0.0021144556340846332,-0.0008331766050350131,-0.0007464425193278723,-0.004822259896127612,-0.0009933547989312563,-0.0012498591547460691,-0.0022313082047143995,0.0011309823972980304,-0.003337653473530766,0.01013381256376955,0.03449397005787347,0.01827119547513978,0.018954659182915723,0.007075431124524023,0.008029518680029879,0.008006610490514765,0.007278092278242276,0.0012039738602236394,0.00021588703414021637
2005-02-11,0.018254112594017435,0.00877547283863267,0.0,0.00914994610512343,0.00864058611964924,0.0,-0.0007470001119732617,-0.0020766971861834183,-0.000497171266929608,-0.0021448312111089773,0.0002884520165749027,-0.004882892119056126,-0.001145589210501341,0.007880767722572735,-4.472596281723806e-05,0.004556117799879855,0.0014771721637434343,4.880667675344341e-06,-3.999443886848475e-05,-0.0012503136790478209,-0.0030154502635604263,-0.0008499696971956405,0.001954821905590265
2005-02-14,0.0022803120014873723,-0.000622018166213878,0.00954006248837147,-0.0022661710447495764,-0.0008966291537932936,0.01733578621890297,-0.0002985629069744977,0.001109685440359609,-0.0014093526125908973,-0.0034937408710825624,-0.0021634474562463035,-0.003754181842153148,0.001764373523784668,0.012559078839405435,0.004874139137814426,0.015266144285328354,0.006339190304715192,0.0036311990277757555,0.007182145768419135,0.006809516043004393,0.011604804479364184,0.0058215954433571415,0.0005642441508131313
2005-02-15,0.007154923251181611,0.003730781410706152,0.0,0.0009737513511518525,0.0036889458070583636,0.0029761094961204826,-7.52388256907155e-05,-0.0013858080770446923,-0.002822683381380031,-0.00044923364674764876,0.0,0.0003762184562565718,-0.0006163829038015045,0.0,-0.0035271968288915767,0.010787947913696305,-0.005001763584789987,-0.0003209570355241498,0.0028799806362431735,0.00021891054351996786,0.00011079511034872702,0.003455146684754773,7.266736284416986e-05
2005-02-16,-0.0019365988089553587,-0.00020639422023438492,-0.0017190320038636964,-0.004864020409314551,-0.0006957975636102676,-0.0004984324088115333,-0.001046512609977901,-0.004024484272273643,-0.002247887760638667,-0.0013489627552433214,0.0019515063417128165,-0.0007516814798153026,-0.0014100022827461256,-0.0009359292162416377,0.016371632805077363,-0.009378281379786024,-0.003473406544958535,-0.005458021394276424,0.002713323000456347,0.001297417683575386,-0.004228875745492799,-0.007363907137877934,0.00040860550713528454
2005-02-17,-0.013912768954296162,-0.007848237102245248,-0.002581396755270249,0.0016288792894014748,0.001988638383953356,0.0026317561624660257,0.0005241887755964569,-0.0009752090088052112,-0.0015019680961259052,-0.002430887247565572,0.000865747774878356,-0.001877544034341705,-0.0007943592651122877,0.0039821737490797204,-0.005006627991504642,0.016323728100290147,0.007605503284483284,0.009892539386735955,0.006200814238837005,0.0061070984855970956,0.0065727496616379,-0.0006597092172015984,0.0005142199522418789
2005-02-18,-0.004590556358684106,0.0010412656510661034,0.005176155220832479,0.0006502611439511696,-0.0003968092663675371,0.004663210084872249,-0.0007482292930999224,-0.0046026342245369944,-0.00785540974347454,-0.004784711053505752,-0.0004324994520009673,0.001504481706999572,-0.0036206185716364248,-0.00046654513637878203,0.01247031942211052,0.02088094096549864,0.00013350273346857122,0.0008257878282265096,0.001431554947134428,7.647279654077188e-05,0.0019568818070421212,-0.002457441960502238,0.0008578199666728903
2005-02-22,-0.009888987028281448,-0.01455614605041955,-0.005149500606384083,-0.013979032029077576,-0.00595514727145019,0.009139665998959767,0.0,-0.001121046997368147,-0.0008422984873480699,-0.0032426430055196853,-0.0013697958427579815,-0.004124487631740115,0.0016012116622490247,0.017273209897163078,0.042134616178230555,0.008496259633007819,0.008026892760445659,-0.0014550264550263758,0.01673514062276915,0.011908858348452789,0.006134560351217733,0.014620869268209491,-0.0029305147632379125
2005-02-23,-0.0003323421374847868,0.0067523431569223025,-0.0077642328312482745,-0.0016482140056048866,-0.006888862626637904,-0.0010165203683664137,-0.00028137266810479566,0.0005269870554573952,-0.001348813683482386,-0.001775313318899796,0.0023100694202913274,-0.000750421993633732,0.0004451788820687419,0.0006889889307331032,-0.005806415115687136,-0.004681050514824814,-0.010003008921562584,-0.01019275691498478,-0.0026183151742974475,-0.002127898918790394,0.00011594852201124439,-0.008441179997854209,0.00044264667646465305
2005-02-24,0.011320886773634742,0.006707054821197378,0.0043482875401621435,0.0009907955678019054,-0.003920458371937441,0.010799400996460928,-0.0006005844355583267,-0.000985446066559259,-0.0005059061191934333,-0.0032164114133388377,0.0002884900629684939,0.000375492774853603,-0.00659732382751177,-0.0009170427860520913,0.013556112427422606,-0.010970782051788364,-2.675199562462982e-05,-0.0024840523674798387,-0.0014409553368255335,0.0007960063714929078,0.0010173894732523614,-0.003247559291032487,0.001964330082576682
2005-02-25,0.008230635761000471,0.009369673977518422,0.009523535043983067,0.013196750595938944,0.006459163840235593,0.007392682043777077,-0.0004131980218818887,0.0005288413633919298,0.001519651499469088,0.0021979004512568956,-0.001800728998221257,-0.0029985385034961842,0.004038726985463814,0.0009178845254345092,0.00308657916306454,0.002850683180969149,-0.0006970567558770568,0.006686993250014428,-0.0014282910359534329,-0.00105763145585136,0.004149724126466081,0.0018765440508872189,0.003045908892657101
2005-02-28,-0.011754871100913,-0.006600525171825078,0.009433692938687344,-0.00781538127152559,-0.007821911134271775,0.011890526115059474,-0.0010530513085393878,-0.005092242098081123,-0.0015173456628573279,0.0023748382986117367,-0.0032463417326634714,-0.004116983522058026,-0.0005364520696745645,0.0034396429099847747,0.009845765347069824,0.012960081356596653,0.011690909631744573,0.007892425076002851,0.00987207277539226,0.00627331619820537,0.005497023165017323,0.008697952523011754,-0.00024249999999992333
2005-03-01,0.010574988651049999,0.004983057604145857,0.0008484509485366942,0.011815413871575586,0.006670768518810544,-0.00304216289705439,0.0002257816437214455,-0.0005688446137445125,0.0,-0.004101453010300404,-0.001158105301442447,-0.003740174624427328,-0.0016096135290017966,-0.008455758368529076,0.003859561614986129,-0.009050635782216099,-0.009714496990314014,-0.010702603246580011,-0.006649542518419205,-0.0066259835043294135,-0.002884868990896572,-0.0016988908233565025,0.0012658265864176066
2005-03-02,-0.0026166957956129666,-0.0004130441902695514,0.0016986031265600054,-0.002919360021005457,-0.0010043019122222274,-0.011140956097209775,0.00045146135575535595,-0.00014229209552818478,-0.002956010486702021,-0.00430041837041617,-0.00021719688258603487,0.003002027929907225,-0.00017920178059749325,-0.00022968705139225776,0.021044390978041116,0.001260291362274124,-0.004140362597190306,0.0007261702465799491,-0.008520040769618542,-0.005393149675188225,-0.005093843641147511,-0.003980671639428945,0.000296653029805638
2005-03-03,-0.007213561791503231,0.00041321486626944015,0.003388311110275044,0.002277646493556329,0.0034172748866903024,0.002842895868058193,-0.0001501625220526881,-0.0005689252078926454,0.0014213391316335588,0.0014702523408494095,-0.001304377194119355,-0.00037448950663188096,0.0,-0.006915757648053411,0.012881792896413558,0.0034591530408543125,0.0015145563624407998,-0.004168173333463643,-0.0021923842712433528,0.0009488972100168969,-0.0007055725284510483,-0.0016736277576461234,0.0006565547470274158
2005-03-04,0.007265975353692555,0.011777218156476366,0.004223429412187452,0.011035080400747521,0.0038062617337477622,0.005531534012864103,0.00045132540253445264,0.00384364755341271,0.0045846485734737374,0.002661296363675403,0.0011607576182715018,-0.00037462980156088843,0.003224995048283885,0.009981715265306557,-0.0001953817310609285,0.010028853454821851,0.011019745043272966,0.013141602835557098,0.008930140526045127,0.008887478040793706,0.00915766629854442,0.0052277137797527296,0.0021749954261107707
2005-03-07,0.012788013329461112,0.0008164726045565285,0.002102833537084292,0.0,-0.0018962389962005055,0.0037397129332372714,-0.0005265653772486001,0.0005670694529218423,0.0019261836709334457,-0.00018277450362380598,0.0011429792136632422,0.0018757679913656844,0.0009823147016536637,0.0016077784173000875,0.01174121277811313,0.0021710890326924748,-0.0005557657568793228,-0.0020253029680497026,-0.008127638671671655,-0.004092092222538701,-0.0061160099684487435,-0.0075659380792142406,5.134861734168439e-05
2005-03-08,-0.00809449982260635,-0.003876877904850584,-0.000841230866654219,-0.005457318254661003,-0.0026989193269539857,-0.0009882857296628078,-0.00045135947007635124,-0.004251740772340584,-0.0031326523219589175,-0.0037535669227090063,0.0001819201466304321,0.0015005792800473206,-0.001605736605954533,0.012148194189331107,0.01425103436629227,0.00862953605741823,0.008414774355155696,0.014462298534842821,0.014848863268924317,0.011716365808872586,0.009029166444305625,0.006998242994312065,-0.0012559928289040956
2005-03-09,-0.00522314746082031,-0.011060761580742762,0.0050609551504308126,-0.00710204156476435,-0.001503384897827198,0.0007661762782147363,-0.0009038971606992741,-0.007543827559277627,-0.003143078076943251,-0.0017458972753421342,0.0001992096346350447,-0.0029942736725062646,-0.006255113109558397,0.004071281461548004,0.002904441683264869,0.0021597501115573348,-0.0080465629920915,0.005859521383386301,-0.00255441873240414,0.0011138216847212945,-0.005013576166924438,0.0054952599026631965,-0.0011611824288771944
2005-03-10,0.00032754506207344214,0.002071265770486219,-0.007564025285544229,-0.0022750121484031993,-0.005521799256447468,-0.009517796552161784,-7.558573157351312e-05,0.0027246700936902624,-0.0008521116738716694,-0.0006447033693632864,0.0013805167115901185,-0.005043609400046001,0.000270146989233222,0.0011236814053086075,-0.009233885318859048,-0.007533929398354622,-0.0021669357849233295,0.0034061354828633927,0.006762220784167994,0.0036190803218245637,0.00138126405594452,-0.002515706094101011,-0.002251251505884566
2005-03-11,-0.010148110216059658,-0.00702101206696637,0.006774476885796243,-0.004887794742699514,0.002725346642951987,0.0055506835474652405,-0.0010551948678036993,-0.004576791781067624,-0.00017045093027090452,0.001382206657013274,-0.0007254902406998998,-0.0007482427850425966,-0.004494934130590322,0.007632168936481554,0.014340712626488061,-0.0024944816323598795,0.004630326535792539,0.0005119114203646635,0.003162831577622871,0.003711043360433708,0.0017243936519835135,0.002189287549598351,0.0005413477273925604
2005-03-14,0.0042928702538413965,0.005506018398002466,-0.005887393923268758,0.002216995883386197,-0.0019106111598549136,-0.013284315828452575,-0.0001513425863368667,0.0010057355079309271,8.523999437204388e-05,0.0,-0.0010890254383771891,-0.001868152836778214,0.001263994885229991,-0.011571025534330648,0.013316097537807492,-0.009718024371521805,-0.007964914419770874,-0.0023884872545583136,-0.008307953222433495,-0.006614174025592723,-0.007715632084124735,-0.008972336958063543,-0.0008135745866635347
2005-03-15,-0.0072240878877034564,-0.007639050314723228,-0.003382815174431286,0.003948589458054874,0.005687043983568119,-0.017100014144653897,-7.491047426044783e-05,-0.001004725020302355,0.004690719031475776,0.004874955252576418,0.002544285616578934,0.0018711666067243726,-0.0006311996095370587,-0.0004499154419368434,0.004504678915534965,0.011714905999158143,0.003631646635229302,0.0018235537611983599,-0.004514585796376092,-0.004343678944878415,0.002136903163182158,0.004713920378640601,-0.0012715895883128603
2005-03-16,-0.012220889014171621,-0.008937962456883386,0.003394297455369788,-0.014802122280712204,-0.009773576314847321,-0.002593970121689826,0.0005282742577514821,0.0020114710158618543,0.003141211580297787,0.001281539822465927,0.0,-0.0014947157317626303,0.00045166620765613175,0.00630599337125326,0.023733954120576772,0.017364394909796133,0.005528456724002373,0.0018336650152357414,0.012354953581463324,0.008766205238055269,0.006583551387514097,0.002517913487616319,-0.0011411560086908024
2005-03-17,0.001674360813390896,0.0016776579524231394,-0.006768742414340556,0.0026809808683985192,-0.0008069679874151969,-0.0033590336486910566,0.0006785203162413822,0.002868041658157905,-0.0011845472480852548,-0.0021027397579718166,0.003698043870779877,0.0029968019635084886,0.002886177668154577,-0.011413991632232445,0.005111752075565468,-0.007227873646060701,-0.0007688774828947809,0.0011813023029874081,-0.004050475435239509,-0.0037648889433873345,-0.002197810753156837,-0.004164228059907793,-0.0005958631905867984
2005-03-18,-0.00467432274005064,-0.002721396878860416,0.006814870517460214,0.0,-0.0024221998506067655,-0.00011139370208401722,-0.00022602007953131942,-0.0017156430745651763,-0.0010171931153307723,-0.0016491480848183082,-0.0005056956464407625,-0.001121525544175661,0.00035988644667650505,0.0013588399522221906,0.010897060534186487,0.00836501450469207,-0.0015609650082454296,-0.0036507848990617875,-0.009647817233854106,-0.006885938069000286,-0.004150941335183123,-0.0035558750158555252,-3.178976403894751e-05
2005-03-21,-0.0016768790797935251,-0.0037791555401325283,0.0,0.002339293463195169,0.0030354318765948296,0.0,-0.0001504569261109312,-0.00028654071276834614,-0.002204807967495559,-0.0009175581984024461,0.0,-0.00298686760869471,-0.0027872019200048115,-0.018765482322003035,0.007186071367274671,-0.011366441375256997,-0.005592520362509901,-0.0053535501262891305,-0.008373563070023904,-0.007918348019258947,-0.010069598696875515,-0.0016166742337770934,-0.0019038076271633564
2005-03-22,-0.00940578860699448,-0.010115667502731296,-0.000846481809977373,0.005667715725023115,-0.00010080897555675428,-0.012060406999758855,-0.0015842797469167724,-0.0055878396178712375,0.003400044565950333,0.004316885790959457,-0.0002892446769684476,-0.0022397357923402694,-0.0039671644985247445,0.00046048900675010884,-0.01070268438506039,0.00963344747229744,0.004531716468958447,0.008804760515759735,0.0005355538984792574,0.0015723582012909798,0.0016391431499882536,0.0003973853320187182,-0.0009065569598954992
2005-03-23,0.0030531848406298856,0.0002126418396342089,-0.01185455587463935,-0.005967631141682195,-0.004742453226179388,-0.017734805802964937,-0.0008308831940538886,-0.0005761386041752692,-0.004150999191137927,-0.0044809544439630145,0.0012294187991783723,-0.00261082067022389,-0.0003621993975211346,-0.014509827137106357,-0.01821151706204227,-0.020931896264937078,-0.01972062206680769,-0.010457266078450544,-0.015844281840501573,-0.014553093241990056,-0.013054547638313041,-0.0072552430840998605,-0.004276796812819339
2005-03-24,0.0006767040173236705,0.0008513272238455105,0.0,0.009339619668181198,0.0018253781187678175,-0.002344165563651135,-0.0001508436803073776,0.0008648703335023544,0.0017013239118106593,0.0022047003703065116,0.0019494360495297958,0.0029924378319097222,0.0007246612669167263,-0.0011683857054466396,0.0027552850334391366,-0.003457991418167383,-0.004312147835627833,-0.0023280477202011207,-0.0034776516267440716,-0.003553646000642452,-0.0019743557923643795,-0.005687416750918661,0.00042036538074419205
2005-03-28,0.000673694525466173,0.0017012061645693688,0.01199677228197138,0.0,0.0,0.0,-0.00022746016739205732,-0.0027367723218095774,0.0,0.0,0.0010813146833672516,0.0,-0.0009051706415420524,0.0028086086561680546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008936568703158398
